genome_id,genus,species,full_name
GCF_001547735.1_Thermosulfidibacter_takaii_ABI70S6,Thermosulfidibacter,takaii,Thermosulfidibacter_takaii
GCF_001547935.1_Vibrio_tritonius,Vibrio,tritonius,Vibrio_tritonius
GCF_001547975.1_Mycoplasmopsis_arginini,Mycoplasmopsis,arginini,Mycoplasmopsis_arginini
GCF_001547995.1_Asaia_bogorensis_NBRC_16594,Asaia,bogorensis,Asaia_bogorensis
GCF_001548015.1_Methylobacterium_aquaticum,Methylobacterium,aquaticum,Methylobacterium_aquaticum
GCF_001548035.1_Sulfurospirillum_sp__UCH001,Sulfurospirillum,sp,Sulfurospirillum_sp
GCF_001548055.1_Sulfurospirillum_cavolei,Sulfurospirillum,cavolei,Sulfurospirillum_cavolei
GCF_001548095.1_Geminocystis_sp__NIES-3708,Geminocystis,sp,Geminocystis_sp
GCF_001548195.1_Prevotella_intermedia,Prevotella,intermedia,Prevotella_intermedia
GCF_001548235.1_Rothia_mucilaginosa,Rothia,mucilaginosa,Rothia_mucilaginosa
GCF_001548275.1_Caldimicrobium_thiodismutans,Caldimicrobium,thiodismutans,Caldimicrobium_thiodismutans
GCF_001548395.1_Leptolyngbya_sp__O-77,Leptolyngbya,sp,Leptolyngbya_sp
GCF_001548455.1_Fischerella_sp__NIES-3754,Fischerella,sp,Fischerella_sp
GCF_001549955.1_Escherichia_albertii,Escherichia,albertii,Escherichia_albertii
GCF_001553545.1_Capnocytophaga_haemolytica,Capnocytophaga,haemolytica,Capnocytophaga_haemolytica
GCF_001553565.1_Actinomyces_radicidentis,Actinomyces,radicidentis,Actinomyces_radicidentis
GCF_001553605.1_Desulfovibrio_fairfieldensis,Desulfovibrio,fairfieldensis,Desulfovibrio_fairfieldensis
GCF_001553625.1_Desulfomicrobium_orale_DSM_12838,Desulfomicrobium,orale,Desulfomicrobium_orale
GCF_001553915.1_Gemella_sp__oral_taxon_928,Gemella,sp,Gemella_sp
GCF_001553935.1_Actinomyces_oris,Actinomyces,oris,Actinomyces_oris
GCF_001553955.1_Faucicola_osloensis,Faucicola,osloensis,Faucicola_osloensis
GCF_001558215.1_Streptococcus_mutans,Streptococcus,mutans,Streptococcus_mutans
GCF_001558255.2_Grimontia_hollisae,Grimontia,hollisae,Grimontia_hollisae
GCF_001558275.2_Staphylococcus_saprophyticus,Staphylococcus,saprophyticus,Staphylococcus_saprophyticus
GCF_001558415.2_Vibrio_fluvialis,Vibrio,fluvialis,Vibrio_fluvialis
GCF_001558475.2_Vibrio_mimicus,Vibrio,mimicus,Vibrio_mimicus
GCF_001558775.1_Staphylococcus_lugdunensis,Staphylococcus,lugdunensis,Staphylococcus_lugdunensis
GCF_001558935.2_Citrobacter_amalonaticus,Citrobacter,amalonaticus,Citrobacter_amalonaticus
GCF_001559015.1_Sphingopyxis_granuli,Sphingopyxis,granuli,Sphingopyxis_granuli
GCF_001559035.2_Bartonella_bacilliformis,Bartonella,bacilliformis,Bartonella_bacilliformis
GCF_001559115.2_Staphylococcus_simulans,Staphylococcus,simulans,Staphylococcus_simulans
GCF_001559255.2_Hafnia_paralvei,Hafnia,paralvei,Hafnia_paralvei
GCF_001561955.1_Anaerotignum_propionicum_DSM_1682,Anaerotignum,propionicum,Anaerotignum_propionicum
GCF_001561975.1_Corynebacterium_stationis,Corynebacterium,stationis,Corynebacterium_stationis
GCF_001562115.1_Alteromonas_stellipolaris,Alteromonas,stellipolaris,Alteromonas_stellipolaris
GCF_001562235.1_Alteromonas_macleodii,Alteromonas,macleodii,Alteromonas_macleodii
GCF_001562255.1_Bosea_sp__PAMC_26642,Bosea,sp,Bosea_sp
GCF_001562295.1_Alteromonas_mediterranea,Alteromonas,mediterranea,Alteromonas_mediterranea
GCF_001563225.1_Pseudodesulfovibrio_indicus,Pseudodesulfovibrio,indicus,Pseudodesulfovibrio_indicus
GCF_001563285.1_Sphingobium_sp__MI1205,Sphingobium,sp,Sphingobium_sp
GCF_001564455.1_Faecalibaculum_rodentium,Faecalibaculum,rodentium,Faecalibaculum_rodentium
GCF_001572725.1_Serratia_rubidaea,Serratia,rubidaea,Serratia_rubidaea
GCF_001572745.1_Coxiella_burnetii,Coxiella,burnetii,Coxiella_burnetii
GCF_001576595.1_Cereibacter_sphaeroides,Cereibacter,sphaeroides,Cereibacter_sphaeroides
GCF_001577285.1_Acinetobacter_pittii,Acinetobacter,pittii,Acinetobacter_pittii
GCF_001577305.1_Sinomonas_atrocyanea,Sinomonas,atrocyanea,Sinomonas_atrocyanea
GCF_001577755.1_Rufibacter_sp__DG15C,Rufibacter,sp,Rufibacter_sp
GCF_001578105.1_Martelella_sp__AD-3,Martelella,sp,Martelella_sp
GCF_001578185.1_Peribacillus_simplex,Peribacillus,simplex,Peribacillus_simplex
GCF_001578205.1_Bacillus_pumilus,Bacillus,pumilus,Bacillus_pumilus
GCF_001579805.1_Pseudomonas_azotoformans,Pseudomonas,azotoformans,Pseudomonas_azotoformans
GCF_001579845.1_Rugositalea_oryzae,Rugositalea,oryzae,Rugositalea_oryzae
GCF_001579905.1_Labrenzia_sp__CP4,Labrenzia,sp,Labrenzia_sp
GCF_001579945.1_Steroidobacter_denitrificans,Steroidobacter,denitrificans,Steroidobacter_denitrificans
GCF_001580405.1_Mycolicibacterium_neoaurum,Mycolicibacterium,neoaurum,Mycolicibacterium_neoaurum
GCF_001580455.1_Ramlibacter_tataouinensis,Ramlibacter,tataouinensis,Ramlibacter_tataouinensis
GCF_001580475.1_Flavobacterium_columnare,Flavobacterium,columnare,Flavobacterium_columnare
GCF_001581875.1_Lysinibacillus_sphaericus,Lysinibacillus,sphaericus,Lysinibacillus_sphaericus
GCF_001583415.1_Mycolicibacterium_phlei,Mycolicibacterium,phlei,Mycolicibacterium_phlei
GCF_001584145.1_Collimonas_fungivorans,Collimonas,fungivorans,Collimonas_fungivorans
GCF_001584185.1_Collimonas_pratensis,Collimonas,pratensis,Collimonas_pratensis
GCF_001584725.1_endosymbiont__TC1__of_Trimyema_compressum,endosymbiont,,endosymbiont_
GCF_001586155.1_Pseudomonas_citronellolis,Pseudomonas,citronellolis,Pseudomonas_citronellolis
GCF_001586165.1_Obesumbacterium_proteus,Obesumbacterium,proteus,Obesumbacterium_proteus
GCF_001586215.1_Corynebacterium_simulans,Corynebacterium,simulans,Corynebacterium_simulans
GCF_001586255.1_Zhongshania_aliphaticivorans,Zhongshania,aliphaticivorans,Zhongshania_aliphaticivorans
GCF_001586275.1_Sphingorhabdus_sp__M41,Sphingorhabdus,sp,Sphingorhabdus_sp
GCF_001589345.2_Riemerella_anatipestifer,Riemerella,anatipestifer,Riemerella_anatipestifer
GCF_001590605.1_Pedobacter_cryoconitis,Pedobacter,cryoconitis,Pedobacter_cryoconitis
GCF_001590685.1_Sporosarcina_psychrophila,Sporosarcina,psychrophila,Sporosarcina_psychrophila
GCF_001593245.1_Aeromonas_veronii,Aeromonas,veronii,Aeromonas_veronii
GCF_001593605.1_Algoriphagus_sanaruensis,Algoriphagus,sanaruensis,Algoriphagus_sanaruensis
GCF_001593665.2_Paracidovorax_citrulli,Paracidovorax,citrulli,Paracidovorax_citrulli
GCF_001594225.2_Pseudomonas_glycinae,Pseudomonas,glycinae,Pseudomonas_glycinae
GCF_001594245.1_Aggregatibacter_actinomycetemcomitans,Aggregatibacter,actinomycetemcomitans,Aggregatibacter_actinomycetemcomitans
GCF_001596055.1_Bacillus_licheniformis,Bacillus,licheniformis,Bacillus_licheniformis
GCF_001596175.2_Elizabethkingia_anophelis,Elizabethkingia,anophelis,Elizabethkingia_anophelis
GCF_001597285.1_Aquipseudomonas_alcaligenes,Aquipseudomonas,alcaligenes,Aquipseudomonas_alcaligenes
GCF_001598035.1_Streptococcus_halotolerans,Streptococcus,halotolerans,Streptococcus_halotolerans
GCF_001598635.1_Enterococcus_faecalis,Enterococcus,faecalis,Enterococcus_faecalis
GCF_001602095.1_Helicobacter_himalayensis,Helicobacter,himalayensis,Helicobacter_himalayensis
GCF_001602155.1_Erysipelothrix_rhusiopathiae,Erysipelothrix,rhusiopathiae,Erysipelothrix_rhusiopathiae
GCF_001602215.1_Rickettsia_prowazekii,Rickettsia,prowazekii,Rickettsia_prowazekii
GCF_001605015.1_Aminobacter_aminovorans,Aminobacter,aminovorans,Aminobacter_aminovorans
GCF_001605725.1_Mycobacteroides_immunogenum,Mycobacteroides,immunogenum,Mycobacteroides_immunogenum
GCF_001605965.1_Pseudomonas_koreensis,Pseudomonas,koreensis,Pseudomonas_koreensis
GCF_001606005.1_Brevibacterium_linens,Brevibacterium,linens,Brevibacterium_linens
GCF_001606025.1_Psychrobacter_alimentarius,Psychrobacter,alimentarius,Psychrobacter_alimentarius
GCF_001606195.1_Mycobacteroides_abscessus,Mycobacteroides,abscessus,Mycobacteroides_abscessus
GCF_001610775.1_Dehalococcoides_mccartyi,Dehalococcoides,mccartyi,Dehalococcoides_mccartyi
GCF_001610835.1_Planctomyces_sp__SH-PL14,Planctomyces,sp,Planctomyces_sp
GCF_001610855.1_Gemmata_sp__SH-PL17,Gemmata,sp,Gemmata_sp
GCF_001610875.1_Pirellula_sp__SH-Sr6A,Pirellula,sp,Pirellula_sp
GCF_001610955.1_Geobacillus_thermoleovorans,Geobacillus,thermoleovorans,Geobacillus_thermoleovorans
GCF_001610975.1_Sphingopyxis_terrae_subsp__terrae_NBRC_15098,Sphingopyxis,terrae,Sphingopyxis_terrae
GCF_001611035.1_Pediococcus_damnosus,Pediococcus,damnosus,Pediococcus_damnosus
GCF_001611675.1_Pontibacter_akesuensis,Pontibacter,akesuensis,Pontibacter_akesuensis
GCF_001611795.1_Streptomyces_qaidamensis,Streptomyces,qaidamensis,Streptomyces_qaidamensis
GCF_001611815.4_Francisella_tularensis,Francisella,tularensis,Francisella_tularensis
GCF_001611955.1_Staphylococcus_haemolyticus,Staphylococcus,haemolyticus,Staphylococcus_haemolyticus
GCF_001611975.1_Haematospirillum_jordaniae,Haematospirillum,jordaniae,Haematospirillum_jordaniae
GCF_001612535.2_Rhizobium_leguminosarum,Rhizobium,leguminosarum,Rhizobium_leguminosarum
GCF_001612705.2_Pseudomonas_yamanorum,Pseudomonas,yamanorum,Pseudomonas_yamanorum
GCF_001617605.1_Rummeliibacillus_stabekisii,Rummeliibacillus,stabekisii,Rummeliibacillus_stabekisii
GCF_001617625.1_Microbulbifer_thermotolerans,Microbulbifer,thermotolerans,Microbulbifer_thermotolerans
GCF_001618685.1_Geobacillus_subterraneus,Geobacillus,subterraneus,Geobacillus_subterraneus
GCF_001618825.1_Mesorhizobium_ciceri,Mesorhizobium,ciceri,Mesorhizobium_ciceri
GCF_001618865.1_Luteitalea_pratensis,Luteitalea,pratensis,Luteitalea_pratensis
GCF_001618885.1_Staphylococcus_condimenti,Staphylococcus,condimenti,Staphylococcus_condimenti
GCF_001620005.1_Rhodococcoides_fascians,Rhodococcoides,fascians,Rhodococcoides_fascians
GCF_001620265.1_Frigidibacter_mobilis,Frigidibacter,mobilis,Frigidibacter_mobilis
GCF_001620335.1_Photorhabdus_laumondii_subsp__laumondii,Photorhabdus,laumondii,Photorhabdus_laumondii
GCF_001623565.1_Streptococcus_marmotae,Streptococcus,marmotae,Streptococcus_marmotae
GCF_001628715.1_Acetobacter_oryzifermentans,Acetobacter,oryzifermentans,Acetobacter_oryzifermentans
GCF_001629705.1_Fictibacillus_phosphorivorans,Fictibacillus,phosphorivorans,Fictibacillus_phosphorivorans
GCF_001632775.1_Dokdonella_koreensis_DS-123,Dokdonella,koreensis,Dokdonella_koreensis
GCF_001632845.1_Ectothiorhodospira_sp__BSL-9,Ectothiorhodospira,sp,Ectothiorhodospira_sp
GCF_001632865.1_Streptomyces_ambofaciens,Streptomyces,ambofaciens,Streptomyces_ambofaciens
GCF_001633145.1_Rhodovulum_sulfidophilum,Rhodovulum,sulfidophilum,Rhodovulum_sulfidophilum
GCF_001634285.1_Anoxybacteroides_amylolyticum,Anoxybacteroides,amylolyticum,Anoxybacteroides_amylolyticum
GCF_001636015.1_Moraxella_ovis,Moraxella,ovis,Moraxella_ovis
GCF_001636255.1_Hafnia_alvei,Hafnia,alvei,Hafnia_alvei
GCF_001636295.1_Isoptericola_dokdonensis_DS-3,Isoptericola,dokdonensis,Isoptericola_dokdonensis
GCF_001641005.1_Rathayibacter_tritici,Rathayibacter,tritici,Rathayibacter_tritici
GCF_001641285.1_Dyella_thiooxydans,Dyella,thiooxydans,Dyella_thiooxydans
GCF_001641305.1_Enterococcus_hirae,Enterococcus,hirae,Enterococcus_hirae
GCF_001642085.1_Streptococcus_pantholopis,Streptococcus,pantholopis,Streptococcus_pantholopis
GCF_001642655.1_Clostridium_tyrobutyricum,Clostridium,tyrobutyricum,Clostridium_tyrobutyricum
GCF_001642805.2_Serratia_surfactantfaciens,Serratia,surfactantfaciens,Serratia_surfactantfaciens
GCF_001642935.1_Fictibacillus_arsenicus,Fictibacillus,arsenicus,Fictibacillus_arsenicus
GCF_001643015.1_Corynebacterium_crudilactis,Corynebacterium,crudilactis,Corynebacterium_crudilactis
GCF_001643775.1_Denitrobacterium_detoxificans,Denitrobacterium,detoxificans,Denitrobacterium_detoxificans
GCF_001644565.1_Deinococcus_puniceus,Deinococcus,puniceus,Deinococcus_puniceus
GCF_001644575.1_Mycobacterium_adipatum,Mycobacterium,adipatum,Mycobacterium_adipatum
GCF_001644605.1_Paenibacillus_swuensis,Paenibacillus,swuensis,Paenibacillus_swuensis
GCF_001644645.1_Flavisolibacter_tropicus,Flavisolibacter,tropicus,Flavisolibacter_tropicus
GCF_001644665.1_Fervidobacterium_ngatamarikiense,Fervidobacterium,ngatamarikiense,Fervidobacterium_ngatamarikiense
GCF_001645685.2_Peribacillus_muralis,Peribacillus,muralis,Peribacillus_muralis
GCF_001647635.1_Leifsonia_xyli,Leifsonia,xyli,Leifsonia_xyli
GCF_001647655.1__Haemophilus__ducreyi,,Haemophilus,_Haemophilus
GCF_001647715.1_Pseudomonas_antarctica,Pseudomonas,antarctica,Pseudomonas_antarctica
GCF_001648135.1_Priestia_megaterium,Priestia,megaterium,Priestia_megaterium
GCF_001648155.1_Chryseobacterium_glaciei,Chryseobacterium,glaciei,Chryseobacterium_glaciei
GCF_001648175.1_Halotalea_alkalilenta,Halotalea,alkalilenta,Halotalea_alkalilenta
GCF_001650235.3_Acidithiobacillus_caldus,Acidithiobacillus,caldus,Acidithiobacillus_caldus
GCF_001651805.1_Marinobacterium_aestuarii,Marinobacterium,aestuarii,Marinobacterium_aestuarii
GCF_001652465.1_Microbacterium_aurantiacum,Microbacterium,aurantiacum,Microbacterium_aurantiacum
GCF_001652485.1_Brucella_pseudogrignonensis,Brucella,pseudogrignonensis,Brucella_pseudogrignonensis
GCF_001652565.1_Shinella_sp__HZN7,Shinella,sp,Shinella_sp
GCF_001652645.1_Legionella_pneumophila,Legionella,pneumophila,Legionella_pneumophila
GCF_001653335.1_Nocardioides_dokdonensis_FR1436,Nocardioides,dokdonensis,Nocardioides_dokdonensis
GCF_001653755.1_Dokdonia_donghaensis_DSW-1,Dokdonia,donghaensis,Dokdonia_donghaensis
GCF_001653795.1_Mitsuaria_sp__7,Mitsuaria,sp,Mitsuaria_sp
GCF_001653935.1_Ralstonia_insidiosa,Ralstonia,insidiosa,Ralstonia_insidiosa
GCF_001654455.1_Niabella_ginsenosidivorans,Niabella,ginsenosidivorans,Niabella_ginsenosidivorans
GCF_001655245.1_Mycolicibacterium_vaccae_95051,Mycolicibacterium,vaccae,Mycolicibacterium_vaccae
GCF_001658025.2_Kosakonia_oryzae,Kosakonia,oryzae,Kosakonia_oryzae
GCF_001659705.1_Arachidicoccus_sp__BS20,Arachidicoccus,sp,Arachidicoccus_sp
GCF_001659785.1_Dietzia_timorensis,Dietzia,timorensis,Dietzia_timorensis
GCF_001660045.1_Streptomyces_parvulus,Streptomyces,parvulus,Streptomyces_parvulus
GCF_001660485.1_Agromyces_aureus,Agromyces,aureus,Agromyces_aureus
GCF_001661075.1_Pseudomonas_silesiensis,Pseudomonas,silesiensis,Pseudomonas_silesiensis
GCF_001661675.2_Croceicoccus_marinus,Croceicoccus,marinus,Croceicoccus_marinus
GCF_001663115.1_Serratia_plymuthica,Serratia,plymuthica,Serratia_plymuthica
GCF_001663155.1_Altererythrobacter_ishigakiensis,Altererythrobacter,ishigakiensis,Altererythrobacter_ishigakiensis
GCF_001663175.1_Erythrobacter_neustonensis,Erythrobacter,neustonensis,Erythrobacter_neustonensis
GCF_001663395.1_Staphylococcus_sp__AntiMn-1,Staphylococcus,sp,Staphylococcus_sp
GCF_001663655.1_Loigolactobacillus_backii,Loigolactobacillus,backii,Loigolactobacillus_backii
GCF_001663815.1_Halothiobacillus_diazotrophicus,Halothiobacillus,diazotrophicus,Halothiobacillus_diazotrophicus
GCF_001663835.1_Latilactobacillus_curvatus,Latilactobacillus,curvatus,Latilactobacillus_curvatus
GCF_001664105.1_Rhizobium_phaseoli,Rhizobium,phaseoli,Rhizobium_phaseoli
GCF_001664265.1_Rhizobium_esperanzae,Rhizobium,esperanzae,Rhizobium_esperanzae
GCF_001672455.2_Mesorhizobium_sp__WSM1497,Mesorhizobium,sp,Mesorhizobium_sp
GCF_001673705.2_Brevibacillus_sp__WF146,Brevibacillus,sp,Brevibacillus_sp
GCF_001676705.1_Bordetella_bronchialis,Bordetella,bronchialis,Bordetella_bronchialis
GCF_001676725.1_Bordetella_flabilis,Bordetella,flabilis,Bordetella_flabilis
GCF_001677275.1_Vibrio_breoganii,Vibrio,breoganii,Vibrio_breoganii
GCF_001677435.1_Woeseia_oceani,Woeseia,oceani,Woeseia_oceani
GCF_001678905.1_Dermabacter_vaginalis,Dermabacter,vaginalis,Dermabacter_vaginalis
GCF_001678945.1_Phaeobacter_gallaeciensis,Phaeobacter,gallaeciensis,Phaeobacter_gallaeciensis
GCF_001679665.1_Candidatus_Viadribacter_manganicus,Candidatus,Viadribacter,Candidatus_Viadribacter
GCF_001679725.1_Cryobacterium_arcticum,Cryobacterium,arcticum,Cryobacterium_arcticum
GCF_001680045.1_Vibrio_natriegens,Vibrio,natriegens,Vibrio_natriegens
GCF_001682135.1_Thermosipho_sp__1070,Thermosipho,sp,Thermosipho_sp
GCF_001682195.2_Flammeovirga_sp__MY04,Flammeovirga,sp,Flammeovirga_sp
GCF_001682335.1_Staphylococcus_pseudintermedius,Staphylococcus,pseudintermedius,Staphylococcus_pseudintermedius
GCF_001683395.1_Kosakonia_sacchari,Kosakonia,sacchari,Kosakonia_sacchari
GCF_001683455.1_Mycobacterium_avium,Mycobacterium,avium,Mycobacterium_avium
GCF_001685355.1_Streptomyces_lincolnensis,Streptomyces,lincolnensis,Streptomyces_lincolnensis
GCF_001685395.1_Paenibacillus_yonginensis,Paenibacillus,yonginensis,Paenibacillus_yonginensis
GCF_001685415.1_Serinicoccus_hydrothermalis,Serinicoccus,hydrothermalis,Serinicoccus_hydrothermalis
GCF_001685435.2_Salimicrobium_jeotgali,Salimicrobium,jeotgali,Salimicrobium_jeotgali
GCF_001685465.1_Vibrio_scophthalmi,Vibrio,scophthalmi,Vibrio_scophthalmi
GCF_001685605.1_Rhodococcus_opacus,Rhodococcus,opacus,Rhodococcus_opacus
GCF_001686985.1_Mesorhizobium_amorphae_CCNWGS0123,Mesorhizobium,amorphae,Mesorhizobium_amorphae
GCF_001687105.1_Salipiger_sp__CCB-MM3,Salipiger,sp,Salipiger_sp
GCF_001687475.2_Campylobacter_hepaticus,Campylobacter,hepaticus,Campylobacter_hepaticus
GCF_001687545.1_Paraurantiacibacter_namhicola,Paraurantiacibacter,namhicola,Paraurantiacibacter_namhicola
GCF_001687565.2_Planococcus_antarcticus_DSM_14505,Planococcus,antarcticus,Planococcus_antarcticus
GCF_001687585.2_Planococcus_halocryophilus,Planococcus,halocryophilus,Planococcus_halocryophilus
GCF_001687605.2_Planococcus_plakortidis,Planococcus,plakortidis,Planococcus_plakortidis
GCF_001687625.2_Planococcus_maritimus,Planococcus,maritimus,Planococcus_maritimus
GCF_001687665.2_Planococcus_donghaensis,Planococcus,donghaensis,Planococcus_donghaensis
GCF_001688625.2_Flavonifractor_plautii,Flavonifractor,plautii,Flavonifractor_plautii
GCF_001688725.2_Bacteroides_caecimuris,Bacteroides,caecimuris,Bacteroides_caecimuris
GCF_001688765.2_Akkermansia_muciniphila,Akkermansia,muciniphila,Akkermansia_muciniphila
GCF_001688845.2_Muribaculum_intestinale,Muribaculum,intestinale,Muribaculum_intestinale
GCF_001689125.2_Blautia_pseudococcoides,Blautia,pseudococcoides,Blautia_pseudococcoides
GCF_001693335.1_Helicobacter_enhydrae,Helicobacter,enhydrae,Helicobacter_enhydrae
GCF_001693385.1_Bradyrhizobium_icense,Bradyrhizobium,icense,Bradyrhizobium_icense
GCF_001693515.2_Bradyrhizobium_paxllaeri,Bradyrhizobium,paxllaeri,Bradyrhizobium_paxllaeri
GCF_001693675.1_Streptomyces_clavuligerus,Streptomyces,clavuligerus,Streptomyces_clavuligerus
GCF_001696605.3_Acinetobacter_wuhouensis,Acinetobacter,wuhouensis,Acinetobacter_wuhouensis
GCF_001697185.1_Wenyingzhuangia_fucanilytica,Wenyingzhuangia,fucanilytica,Wenyingzhuangia_fucanilytica
GCF_001697225.1_Immundisolibacter_cernigliae,Immundisolibacter,cernigliae,Immundisolibacter_cernigliae
GCF_001698145.1_Leuconostoc_lactis,Leuconostoc,lactis,Leuconostoc_lactis
GCF_001698185.1_Bordetella_pseudohinzii,Bordetella,pseudohinzii,Bordetella_pseudohinzii
GCF_001698205.1_Tsuneonella_dongtanensis,Tsuneonella,dongtanensis,Tsuneonella_dongtanensis
GCF_001698225.1_Gordonia_terrae,Gordonia,terrae,Gordonia_terrae
GCF_001700965.1_Stenotrophomonas_nitritireducens,Stenotrophomonas,nitritireducens,Stenotrophomonas_nitritireducens
GCF_001701005.1_Staphylococcus_carnosus,Staphylococcus,carnosus,Staphylococcus_carnosus
GCF_001701025.1_Lentzea_guizhouensis,Lentzea,guizhouensis,Lentzea_guizhouensis
GCF_001701045.1_Cloacibacillus_porcorum,Cloacibacillus,porcorum,Cloacibacillus_porcorum
GCF_001702115.1_Fructilactobacillus_lindneri,Fructilactobacillus,lindneri,Fructilactobacillus_lindneri
GCF_001702155.1_Secundilactobacillus_paracollinoides,Secundilactobacillus,paracollinoides,Secundilactobacillus_paracollinoides
GCF_001702215.1_Pediococcus_claussenii,Pediococcus,claussenii,Pediococcus_claussenii
GCF_001703515.1_Brochothrix_thermosphacta,Brochothrix,thermosphacta,Brochothrix_thermosphacta
GCF_001703555.1_Carnobacterium_divergens,Carnobacterium,divergens,Carnobacterium_divergens
GCF_001703575.1_Carnobacterium_maltaromaticum,Carnobacterium,maltaromaticum,Carnobacterium_maltaromaticum
GCF_001704115.1_Acinetobacter_larvae,Acinetobacter,larvae,Acinetobacter_larvae
GCF_001704155.1_Stenotrophomonas_rhizophila,Stenotrophomonas,rhizophila,Stenotrophomonas_rhizophila
GCF_001704195.1_Streptomyces_sampsonii,Streptomyces,sampsonii,Streptomyces_sampsonii
GCF_001704215.1_Bordetella_holmesii,Bordetella,holmesii,Bordetella_holmesii
GCF_001704255.1_Bordetella_parapertussis,Bordetella,parapertussis,Bordetella_parapertussis
GCF_001704295.1_Bordetella_sp__H567,Bordetella,sp,Bordetella_sp
GCF_001704615.3_Acinetobacter_defluvii,Acinetobacter,defluvii,Acinetobacter_defluvii
GCF_001705075.2_Acidiferrobacter_thiooxydans,Acidiferrobacter,thiooxydans,Acidiferrobacter_thiooxydans
GCF_001705175.1_Flavobacterium_anhuiense,Flavobacterium,anhuiense,Flavobacterium_anhuiense
GCF_001705545.1_Xanthomonas_fragariae,Xanthomonas,fragariae,Xanthomonas_fragariae
GCF_001705605.1_Mesomycoplasma_hyorhinis,Mesomycoplasma,hyorhinis,Mesomycoplasma_hyorhinis
GCF_001708305.1_Streptococcus_himalayensis,Streptococcus,himalayensis,Streptococcus_himalayensis
GCF_001708405.1_Kangiella_sediminilitoris,Kangiella,sediminilitoris,Kangiella_sediminilitoris
GCF_001708425.1_Pseudomonas_corrugata,Pseudomonas,corrugata,Pseudomonas_corrugata
