genome_id,genus,species,full_name
GCF_002863865.1_Ketobacter_alkanivorans_6mer,Ketobacter,alkanivorans,Ketobacter_alkanivorans
GCF_002865545.1_Spiroplasma_monobiae_MQ-1_6mer,Spiroplasma,monobiae,Spiroplasma_monobiae
GCF_002865585.1_Nocardioides_houyundeii_6mer,Nocardioides,houyundeii,Nocardioides_houyundeii
GCF_002865605.1_Paracoccus_jeotgali_6mer,Paracoccus,jeotgali,Paracoccus_jeotgali
GCF_002865995.1_Paraclostridium_sordellii_6mer,Paraclostridium,sordellii,Paraclostridium_sordellii
GCF_002868735.1_Niveispirillum_cyanobacteriorum_6mer,Niveispirillum,cyanobacteriorum,Niveispirillum_cyanobacteriorum
GCF_002869785.1_Tsukamurella_tyrosinosolvens_6mer,Tsukamurella,tyrosinosolvens,Tsukamurella_tyrosinosolvens
GCF_002871345.2_Nosocomiicoccus_massiliensis_6mer,Nosocomiicoccus,massiliensis,Nosocomiicoccus_massiliensis
GCF_002871575.2_Micrococcus_lylae_6mer,Micrococcus,lylae,Micrococcus_lylae
GCF_002871855.1_Pseudoglutamicibacter_albus_6mer,Pseudoglutamicibacter,albus,Pseudoglutamicibacter_albus
GCF_002871915.2_Aerococcus_loyolae_6mer,Aerococcus,loyolae,Aerococcus_loyolae
GCF_002871945.2_Gleimia_hominis_6mer,Gleimia,hominis,Gleimia_hominis
GCF_002871995.2_Gleimia_europaea_6mer,Gleimia,europaea,Gleimia_europaea
GCF_002872015.2_Actinotignum_urinale_6mer,Actinotignum,urinale,Actinotignum_urinale
GCF_002872415.1_Bacteriovorax_stolpii_6mer,Bacteriovorax,stolpii,Bacteriovorax_stolpii
GCF_002872475.1_Pseudazoarcus_pumilus_6mer,Pseudazoarcus,pumilus,Pseudazoarcus_pumilus
GCF_002872705.2_Vibrio_cyclitrophicus_6mer,Vibrio,cyclitrophicus,Vibrio_cyclitrophicus
GCF_002879995.1_Ehrlichia_canis_6mer,Ehrlichia,canis,Ehrlichia_canis
GCF_002886045.1_Flavivirga_eckloniae_6mer,Flavivirga,eckloniae,Flavivirga_eckloniae
GCF_002887555.1_Dickeya_zeae_6mer,Dickeya,zeae,Dickeya_zeae
GCF_002887615.1_Vibrio_jasicida_090810c_6mer,Vibrio,jasicida,Vibrio_jasicida
GCF_002892535.1_Aquella_oligotrophica_6mer,Aquella,oligotrophica,Aquella_oligotrophica
GCF_002893765.1_Pseudotamlana_carrageenivorans_6mer,Pseudotamlana,carrageenivorans,Pseudotamlana_carrageenivorans
GCF_002893965.1_Rhodococcus_qingshengii_6mer,Rhodococcus,qingshengii,Rhodococcus_qingshengii
GCF_002896855.1_Clostridium_thermosuccinogenes_6mer,Clostridium,thermosuccinogenes,Clostridium_thermosuccinogenes
GCF_002900365.1_Escherichia_marmotae_6mer,Escherichia,marmotae,Escherichia_marmotae
GCF_002900385.1_Streptococcus_parauberis_6mer,Streptococcus,parauberis,Streptococcus_parauberis
GCF_002902905.1_Achromobacter_sp__AONIH1_6mer,Achromobacter,sp,Achromobacter_sp
GCF_002902925.1_Paraburkholderia_terrae_6mer,Paraburkholderia,terrae,Paraburkholderia_terrae
GCF_002902965.1_Paraburkholderia_hospita_6mer,Paraburkholderia,hospita,Paraburkholderia_hospita
GCF_002902985.1_Leclercia_sp__LSNIH1_6mer,Leclercia,sp,Leclercia_sp
GCF_002905795.2_Pseudomonas_avellanae_6mer,Pseudomonas,avellanae,Pseudomonas_avellanae
GCF_002906655.1_Vibrio_hyugaensis_6mer,Vibrio,hyugaensis,Vibrio_hyugaensis
GCF_002921235.2_Pectobacterium_versatile_6mer,Pectobacterium,versatile,Pectobacterium_versatile
GCF_002934065.1_Pseudomonas_orientalis_6mer,Pseudomonas,orientalis,Pseudomonas_orientalis
GCF_002934285.1_Aeromonas_sp__ASNIH1_6mer,Aeromonas,sp,Aeromonas_sp
GCF_002943525.1_Kitasatospora_sp__MMS16-BH015_6mer,Kitasatospora,sp,Kitasatospora_sp
GCF_002943995.1_Pseudomonas_monteilii_6mer,Pseudomonas,monteilii,Pseudomonas_monteilii
GCF_002944405.1_Sinorhizobium_fredii_6mer,Sinorhizobium,fredii,Sinorhizobium_fredii
GCF_002944765.1_Cupriavidus_metallidurans_6mer,Cupriavidus,metallidurans,Cupriavidus_metallidurans
GCF_002946835.1_Streptomyces_dengpaensis_6mer,Streptomyces,dengpaensis,Streptomyces_dengpaensis
GCF_002949635.1_Nocardia_cyriacigeorgica_6mer,Nocardia,cyriacigeorgica,Nocardia_cyriacigeorgica
GCF_002950575.1_Pontimonas_salivibrio_6mer,Pontimonas,salivibrio,Pontimonas_salivibrio
GCF_002950695.1_Weissella_koreensis_6mer,Weissella,koreensis,Weissella_koreensis
GCF_002950945.1_Sorangium_cellulosum_6mer,Sorangium,cellulosum,Sorangium_cellulosum
GCF_002951475.1_Pseudomonas_fulva_6mer,Pseudomonas,fulva,Pseudomonas_fulva
GCF_002951505.1_Staphylococcus_hominis_6mer,Staphylococcus,hominis,Staphylococcus_hominis
GCF_002951615.1_Rahnella_sikkimica_6mer,Rahnella,sikkimica,Rahnella_sikkimica
GCF_002951955.2_Vitreoscilla_sp__C1_6mer,Vitreoscilla,sp,Vitreoscilla_sp
GCF_002952055.1_Desulfobulbus_oralis_6mer,Desulfobulbus,oralis,Desulfobulbus_oralis
GCF_002952315.1_Erwinia_pyrifoliae_6mer,Erwinia,pyrifoliae,Erwinia_pyrifoliae
GCF_002953195.1_Mixta_gaviniae_6mer,Mixta,gaviniae,Mixta_gaviniae
GCF_002953215.1_Mixta_calida_6mer,Mixta,calida,Mixta_calida
GCF_002953335.1_Vibrio_diabolicus_6mer,Vibrio,diabolicus,Vibrio_diabolicus
GCF_002953575.2_Acinetobacter_indicus_6mer,Acinetobacter,indicus,Acinetobacter_indicus
GCF_002953735.1_Streptococcus_pluranimalium_6mer,Streptococcus,pluranimalium,Streptococcus_pluranimalium
GCF_002966125.1_Pukyongia_salina_6mer,Pukyongia,salina,Pukyongia_salina
GCF_002966535.1_Oenococcus_oeni_6mer,Oenococcus,oeni,Oenococcus_oeni
GCF_002982135.1_Pediococcus_inopinatus_6mer,Pediococcus,inopinatus,Pediococcus_inopinatus
GCF_002983685.1_Streptobacillus_moniliformis_6mer,Streptobacillus,moniliformis,Streptobacillus_moniliformis
GCF_002983865.1_Roseobacter_denitrificans_6mer,Roseobacter,denitrificans,Roseobacter_denitrificans
GCF_002984485.1_Oligella_urethralis_6mer,Oligella,urethralis,Oligella_urethralis
GCF_002985765.2_Haemophilus_haemolyticus_6mer,Haemophilus,haemolyticus,Haemophilus_haemolyticus
GCF_002993105.1_Acinetobacter_radioresistens_6mer,Acinetobacter,radioresistens,Acinetobacter_radioresistens
GCF_002993285.1_Gordonia_iterans_6mer,Gordonia,iterans,Gordonia_iterans
GCF_002995535.1_Magnetospirillum_gryphiswaldense_6mer,Magnetospirillum,gryphiswaldense,Magnetospirillum_gryphiswaldense
GCF_002998295.1_Fastidiosipila_sanguinis_6mer,Fastidiosipila,sanguinis,Fastidiosipila_sanguinis
GCF_002998435.1_Bacteroides_zoogleoformans_6mer,Bacteroides,zoogleoformans,Bacteroides_zoogleoformans
GCF_002998535.1_Prevotella_heparinolytica_6mer,Prevotella,heparinolytica,Prevotella_heparinolytica
GCF_002998595.1_Haemophilus_sp__oral_taxon_036_6mer,Haemophilus,sp,Haemophilus_sp
GCF_002998835.1_Capnocytophaga_sp__oral_taxon_864_6mer,Capnocytophaga,sp,Capnocytophaga_sp
GCF_002998925.1_Mogibacterium_diversum_6mer,Mogibacterium,diversum,Mogibacterium_diversum
GCF_002999155.1_Dietzia_sp__oral_taxon_368_6mer,Dietzia,sp,Dietzia_sp
GCF_003006155.1_Salinicola_tamaricis_6mer,Salinicola,tamaricis,Salinicola_tamaricis
GCF_003006415.1_Megasphaera_elsdenii_6mer,Megasphaera,elsdenii,Megasphaera_elsdenii
GCF_003008475.2_Mesoflavibacter_sp__HG37_6mer,Mesoflavibacter,sp,Mesoflavibacter_sp
GCF_003008515.1_Phreatobacter_cathodiphilus_6mer,Phreatobacter,cathodiphilus,Phreatobacter_cathodiphilus
GCF_003008535.1_Ottowia_oryzae_6mer,Ottowia,oryzae,Ottowia_oryzae
GCF_003008555.2_Pukyongiella_litopenaei_6mer,Pukyongiella,litopenaei,Pukyongiella_litopenaei
GCF_003008575.1_Melaminivora_suipulveris_6mer,Melaminivora,suipulveris,Melaminivora_suipulveris
GCF_003008595.1_Simplicispira_suum_6mer,Simplicispira,suum,Simplicispira_suum
GCF_003008615.1_Ectopseudomonas_mendocina_6mer,Ectopseudomonas,mendocina,Ectopseudomonas_mendocina
GCF_003010915.2_Gulosibacter_molinativorax_6mer,Gulosibacter,molinativorax,Gulosibacter_molinativorax
GCF_003012915.1_Staphylococcus_felis_6mer,Staphylococcus,felis,Staphylococcus_felis
GCF_003013635.1_Clostridium_tetani_6mer,Clostridium,tetani,Clostridium_tetani
GCF_003013695.1_Pulveribacter_suum_6mer,Pulveribacter,suum,Pulveribacter_suum
GCF_003015125.1_Caulobacter_segnis_6mer,Caulobacter,segnis,Caulobacter_segnis
GCF_003015145.1_Candidatus_Phycorickettsia_trachydisci_6mer,Candidatus,Phycorickettsia,Candidatus_Phycorickettsia
GCF_003015165.1_Aeromonas_rivipollensis_6mer,Aeromonas,rivipollensis,Aeromonas_rivipollensis
GCF_003015185.1_Ahniella_affigens_6mer,Ahniella,affigens,Ahniella_affigens
GCF_003019255.1_Staphylococcus_kloosii_6mer,Staphylococcus,kloosii,Staphylococcus_kloosii
GCF_003019275.1_Staphylococcus_muscae_6mer,Staphylococcus,muscae,Staphylococcus_muscae
GCF_003019315.1_Fusobacterium_mortiferum_ATCC_9817_6mer,Fusobacterium,mortiferum,Fusobacterium_mortiferum
GCF_003019675.1_Fusobacterium_ulcerans_6mer,Fusobacterium,ulcerans,Fusobacterium_ulcerans
GCF_003019695.1_Fusobacterium_gonidiaformans_ATCC_25563_6mer,Fusobacterium,gonidiaformans,Fusobacterium_gonidiaformans
GCF_003019735.1_Microcystis_sp__MC19_6mer,Microcystis,sp,Microcystis_sp
GCF_003019755.1_Fusobacterium_periodonticum_6mer,Fusobacterium,periodonticum,Fusobacterium_periodonticum
GCF_003019855.1_Plesiomonas_shigelloides_6mer,Plesiomonas,shigelloides,Plesiomonas_shigelloides
GCF_003024155.1_Christiangramia_fulva_6mer,Christiangramia,fulva,Christiangramia_fulva
GCF_003024525.3_Acinetobacter_cumulans_6mer,Acinetobacter,cumulans,Acinetobacter_cumulans
GCF_003028855.1_Pseudoduganella_armeniaca_6mer,Pseudoduganella,armeniaca,Pseudoduganella_armeniaca
GCF_003030465.1_Thauera_aromatica_K172_6mer,Thauera,aromatica,Thauera_aromatica
GCF_003030925.1_Shewanella_baltica_6mer,Shewanella,baltica,Shewanella_baltica
GCF_003031245.1_Rhodopseudomonas_palustris_6mer,Rhodopseudomonas,palustris,Rhodopseudomonas_palustris
GCF_003044255.1_Shewanella_putrefaciens_6mer,Shewanella,putrefaciens,Shewanella_putrefaciens
GCF_003047205.1_Carboxydocella_thermautotrophica_6mer,Carboxydocella,thermautotrophica,Carboxydocella_thermautotrophica
GCF_003048255.1_Yersinia_massiliensis_6mer,Yersinia,massiliensis,Yersinia_massiliensis
GCF_003049605.2_Lysinibacillus_parviboronicapiens_6mer,Lysinibacillus,parviboronicapiens,Lysinibacillus_parviboronicapiens
GCF_003049805.1_Dickeya_sp__Secpp_1600_6mer,Dickeya,sp,Dickeya_sp
GCF_003051885.1_Lelliottia_sp__WB101_6mer,Lelliottia,sp,Lelliottia_sp
GCF_003054475.1_Nodularia_spumigena_UHCC_0039_6mer,Nodularia,spumigena,Nodularia_spumigena
GCF_003054555.1_Streptomyces_lunaelactis_6mer,Streptomyces,lunaelactis,Streptomyces_lunaelactis
GCF_003055625.1_Flavobacterium_magnum_6mer,Flavobacterium,magnum,Flavobacterium_magnum
GCF_003057965.1_Thermodesulfobium_acidiphilum_6mer,Thermodesulfobium,acidiphilum,Thermodesulfobium_acidiphilum
GCF_003058465.1_Orrella_marina_6mer,Orrella,marina,Orrella_marina
GCF_003060865.1_Paragemmobacter_aquarius_6mer,Paragemmobacter,aquarius,Paragemmobacter_aquarius
GCF_003063555.1_Aminobacter_sp__MSH1_6mer,Aminobacter,sp,Aminobacter_sp
GCF_003063625.1_Saccharobesus_litoralis_6mer,Saccharobesus,litoralis,Saccharobesus_litoralis
GCF_003065365.1_Polynucleobacter_difficilis_6mer,Polynucleobacter,difficilis,Polynucleobacter_difficilis
GCF_003065405.1_Corynebacterium_yudongzhengii_6mer,Corynebacterium,yudongzhengii,Corynebacterium_yudongzhengii
GCF_003065425.1_Mycetocola_zhujimingii_6mer,Mycetocola,zhujimingii,Mycetocola_zhujimingii
GCF_003065485.1_Homoserinimonas_hongtaonis_6mer,Homoserinimonas,hongtaonis,Homoserinimonas_hongtaonis
GCF_003065605.1_Aeromicrobium_chenweiae_6mer,Aeromicrobium,chenweiae,Aeromicrobium_chenweiae
GCF_003070865.1_Corynebacterium_liangguodongii_6mer,Corynebacterium,liangguodongii,Corynebacterium_liangguodongii
GCF_003070885.1_Agromyces_badenianii_6mer,Agromyces,badenianii,Agromyces_badenianii
GCF_003071365.1_Methyloceanibacter_sp__wino2_6mer,Methyloceanibacter,sp,Methyloceanibacter_sp
GCF_003071405.1_Pseudogemmobacter_blasticus_6mer,Pseudogemmobacter,blasticus,Pseudogemmobacter_blasticus
GCF_003071525.2_Micrococcus_luteus_6mer,Micrococcus,luteus,Micrococcus_luteus
GCF_003072485.1_Candidatus_Fokinia_solitaria_6mer,Candidatus,Fokinia,Candidatus_Fokinia
GCF_003072645.1_Dongshaea_marina_6mer,Dongshaea,marina,Dongshaea_marina
GCF_003073275.1_Phytobacter_sp__SCO41_6mer,Phytobacter,sp,Phytobacter_sp
GCF_003073475.1_Actinobaculum_sp__313_6mer,Actinobaculum,sp,Actinobaculum_sp
GCF_003074035.1_Miniimonas_sp__S16_6mer,Miniimonas,sp,Miniimonas_sp
GCF_003074055.1_Streptomyces_nigra_6mer,Streptomyces,nigra,Streptomyces_nigra
GCF_003076275.1_Microbulbifer_sp__A4B17_6mer,Microbulbifer,sp,Microbulbifer_sp
GCF_003076455.1_Flavobacterium_faecale_6mer,Flavobacterium,faecale,Flavobacterium_faecale
GCF_003076475.1_Flavobacterium_kingsejongi_6mer,Flavobacterium,kingsejongi,Flavobacterium_kingsejongi
GCF_003086355.1_Streptococcus_chenjunshii_6mer,Streptococcus,chenjunshii,Streptococcus_chenjunshii
GCF_003096015.2_Limnobaculum_parvum_6mer,Limnobaculum,parvum,Limnobaculum_parvum
GCF_003096035.1_Flavobacterium_album_6mer,Flavobacterium,album,Flavobacterium_album
GCF_003096075.1_Dietzia_lutea_6mer,Dietzia,lutea,Dietzia_lutea
GCF_003096095.1_Dietzia_psychralcaliphila_6mer,Dietzia,psychralcaliphila,Dietzia_psychralcaliphila
GCF_003096175.1_Clostridium_drakei_6mer,Clostridium,drakei,Clostridium_drakei
GCF_003096215.1_Caldibacillus_thermoamylovorans_6mer,Caldibacillus,thermoamylovorans,Caldibacillus_thermoamylovorans
GCF_003097515.1_Streptomyces_tirandamycinicus_6mer,Streptomyces,tirandamycinicus,Streptomyces_tirandamycinicus
GCF_003097535.1_Flavobacterium_pallidum_6mer,Flavobacterium,pallidum,Flavobacterium_pallidum
GCF_003097575.1_Helicobacter_apodemus_6mer,Helicobacter,apodemus,Helicobacter_apodemus
GCF_003100395.1_Aquabacterium_olei_6mer,Aquabacterium,olei,Aquabacterium_olei
GCF_003101015.1_Actinobacillus_porcitonsillarum_6mer,Actinobacillus,porcitonsillarum,Actinobacillus_porcitonsillarum
GCF_003111645.1_Parazoarcus_communis_6mer,Parazoarcus,communis,Parazoarcus_communis
GCF_003111685.1_Alloyangia_pacifica_6mer,Alloyangia,pacifica,Alloyangia_pacifica
GCF_003114835.2_Leptospira_kobayashii_6mer,Leptospira,kobayashii,Leptospira_kobayashii
GCF_003122365.1_Streptomyces_spongiicola_6mer,Streptomyces,spongiicola,Streptomyces_spongiicola
GCF_003122385.1_Flavobacterium_crocinum_6mer,Flavobacterium,crocinum,Flavobacterium_crocinum
GCF_003122425.1_Candidatus_Fukatsuia_symbiotica_6mer,Candidatus,Fukatsuia,Candidatus_Fukatsuia
GCF_003130705.1_Rhodococcus_oxybenzonivorans_6mer,Rhodococcus,oxybenzonivorans,Rhodococcus_oxybenzonivorans
GCF_003130755.1_Photobacterium_damselae_6mer,Photobacterium,damselae,Photobacterium_damselae
GCF_003130795.1_Azospirillum_thermophilum_6mer,Azospirillum,thermophilum,Azospirillum_thermophilum
GCF_003143515.1_Massilia_oculi_6mer,Massilia,oculi,Massilia_oculi
GCF_003143535.1_Aquirufa_nivalisilvae_6mer,Aquirufa,nivalisilvae,Aquirufa_nivalisilvae
GCF_003143555.1_Saliniradius_amylolyticus_6mer,Saliniradius,amylolyticus,Saliniradius_amylolyticus
GCF_003147545.1_Streptomyces_globisporus_6mer,Streptomyces,globisporus,Streptomyces_globisporus
GCF_003148385.1_Flavobacterium_sediminis_6mer,Flavobacterium,sediminis,Flavobacterium_sediminis
GCF_003148415.1_Bacillus_inaquosorum_6mer,Bacillus,inaquosorum,Bacillus_inaquosorum
GCF_003149495.1_Gemmata_obscuriglobus_6mer,Gemmata,obscuriglobus,Gemmata_obscuriglobus
GCF_003149515.1_Hymenobacter_nivis_6mer,Hymenobacter,nivis,Hymenobacter_nivis
GCF_003150835.1_Phenylobacterium_parvum_6mer,Phenylobacterium,parvum,Phenylobacterium_parvum
GCF_003150935.1_Lactobacillus_apis_6mer,Lactobacillus,apis,Lactobacillus_apis
GCF_003151025.1_Lactobacillus_kullabergensis_6mer,Lactobacillus,kullabergensis,Lactobacillus_kullabergensis
GCF_003151255.1_Microvirga_sp__17_mud_1-3_6mer,Microvirga,sp,Microvirga_sp
GCF_003172975.1_Streptococcus_sobrinus_6mer,Streptococcus,sobrinus,Streptococcus_sobrinus
GCF_003173015.1_Deinococcus_irradiatisoli_6mer,Deinococcus,irradiatisoli,Deinococcus_irradiatisoli
GCF_003173695.1_Lactobacillus_helsingborgensis_6mer,Lactobacillus,helsingborgensis,Lactobacillus_helsingborgensis
GCF_003173715.1_Methylobacterium_durans_6mer,Methylobacterium,durans,Methylobacterium_durans
GCF_003173735.1_Methylobacterium_radiodurans_6mer,Methylobacterium,radiodurans,Methylobacterium_radiodurans
GCF_003173755.1_Methylobacterium_terrae_6mer,Methylobacterium,terrae,Methylobacterium_terrae
GCF_003176915.1_Candidatus_Cardinium_hertigii_6mer,Candidatus,Cardinium,Candidatus_Cardinium
GCF_003177035.1_Salinisphaera_sp__LB1_6mer,Salinisphaera,sp,Salinisphaera_sp
GCF_003184265.1_Acidiferrobacter_sp__SPIII_3_6mer,Acidiferrobacter,sp,Acidiferrobacter_sp
GCF_003185725.2_Auritidibacter_sp__NML130574_6mer,Auritidibacter,sp,Auritidibacter_sp
GCF_003194085.1_Aurantimicrobium_photophilum_6mer,Aurantimicrobium,photophilum,Aurantimicrobium_photophilum
GCF_003205815.1_Stutzerimonas_frequens_6mer,Stutzerimonas,frequens,Stutzerimonas_frequens
GCF_003208035.1_Streptomyces_actuosus_6mer,Streptomyces,actuosus,Streptomyces_actuosus
GCF_003209395.1_Corynebacterium_provencense_6mer,Corynebacterium,provencense,Corynebacterium_provencense
GCF_003213725.2_Helicobacter_cinaedi_6mer,Helicobacter,cinaedi,Helicobacter_cinaedi
GCF_003226695.1_Blattabacterium_punctulatus_6mer,Blattabacterium,punctulatus,Blattabacterium_punctulatus
GCF_003226855.1_Blattabacterium_sp___Cryptocercus_kyebangensis__6mer,Blattabacterium,sp,Blattabacterium_sp
GCF_003233655.1_Azospirillum_ramasamyi_6mer,Azospirillum,ramasamyi,Azospirillum_ramasamyi
GCF_003233695.1_Marilutibacter_maris_6mer,Marilutibacter,maris,Marilutibacter_maris
GCF_003240565.2_Rhizobium_tumorigenes_6mer,Rhizobium,tumorigenes,Rhizobium_tumorigenes
GCF_003253775.1_Mycobacterium_leprae_6mer,Mycobacterium,leprae,Mycobacterium_leprae
GCF_003258315.1_Bradymonas_sediminis_6mer,Bradymonas,sediminis,Bradymonas_sediminis
GCF_003258605.2_Peterkaempfera_bronchialis_6mer,Peterkaempfera,bronchialis,Peterkaempfera_bronchialis
GCF_003258705.1_Arcticibacterium_luteifluviistationis_6mer,Arcticibacterium,luteifluviistationis,Arcticibacterium_luteifluviistationis
GCF_003260975.1_Echinicola_strongylocentroti_6mer,Echinicola,strongylocentroti,Echinicola_strongylocentroti
GCF_003261035.1_Mannheimia_varigena_6mer,Mannheimia,varigena,Mannheimia_varigena
GCF_003261055.1_Streptomyces_cadmiisoli_6mer,Streptomyces,cadmiisoli,Streptomyces_cadmiisoli
GCF_003261295.1_Polynucleobacter_paneuropaeus_6mer,Polynucleobacter,paneuropaeus,Polynucleobacter_paneuropaeus
GCF_003261575.2_Klebsiella_huaxiensis_6mer,Klebsiella,huaxiensis,Klebsiella_huaxiensis
GCF_003265205.1_Mergibacter_septicus_6mer,Mergibacter,septicus,Mergibacter_septicus
GCF_003265305.2_Pseudoprevotella_muciniphila_6mer,Pseudoprevotella,muciniphila,Pseudoprevotella_muciniphila
GCF_003268595.1_Paraliobacillus_zengyii_6mer,Paraliobacillus,zengyii,Paraliobacillus_zengyii
GCF_003268615.1_Blattabacterium_clevelandi_6mer,Blattabacterium,clevelandi,Blattabacterium_clevelandi
GCF_003268655.1_Arthrobacter_dokdonellae_6mer,Arthrobacter,dokdonellae,Arthrobacter_dokdonellae
GCF_003268675.1_Streptomyces_bacillaris_6mer,Streptomyces,bacillaris,Streptomyces_bacillaris
GCF_003269425.1_Flagellimonas_maritima_6mer,Flagellimonas,maritima,Flagellimonas_maritima
GCF_003269445.1_Metamycoplasma_cloacale_6mer,Metamycoplasma,cloacale,Metamycoplasma_cloacale
GCF_003285045.1__Mycoplasma__anseris_6mer,,Mycoplasma,_Mycoplasma
GCF_003285065.1_Mycoplasmopsis_anatis_6mer,Mycoplasmopsis,anatis,Mycoplasmopsis_anatis
GCF_003285265.1_Paracoccus_mutanolyticus_6mer,Paracoccus,mutanolyticus,Paracoccus_mutanolyticus
GCF_003286395.1_Paraburkholderia_dokdonensis_6mer,Paraburkholderia,dokdonensis,Paraburkholderia_dokdonensis
GCF_003286415.2_Mucilaginibacter_rubeus_6mer,Mucilaginibacter,rubeus,Mucilaginibacter_rubeus
GCF_003286435.2_Mucilaginibacter_metallidurans_6mer,Mucilaginibacter,metallidurans,Mucilaginibacter_metallidurans
GCF_003286595.3_Aerococcus_mictus_6mer,Aerococcus,mictus,Aerococcus_mictus
GCF_003286645.3_Aerococcus_tenax_6mer,Aerococcus,tenax,Aerococcus_tenax
GCF_003287015.1_Moraxella_bovis_6mer,Moraxella,bovis,Moraxella_bovis
GCF_003287895.1_Blautia_argi_6mer,Blautia,argi,Blautia_argi
GCF_003288115.1_Ligilactobacillus_murinus_6mer,Ligilactobacillus,murinus,Ligilactobacillus_murinus
GCF_003290245.1_Kocuria_sp__BT304_6mer,Kocuria,sp,Kocuria_sp
GCF_003290325.1_Salinibacter_ruber_6mer,Salinibacter,ruber,Salinibacter_ruber
GCF_003290385.1_Actinobacillus_pleuropneumoniae_6mer,Actinobacillus,pleuropneumoniae,Actinobacillus_pleuropneumoniae
GCF_003290445.1_Francisella_adeliensis_6mer,Francisella,adeliensis,Francisella_adeliensis
GCF_003293695.1_Solilutibacter_oculi_6mer,Solilutibacter,oculi,Solilutibacter_oculi
GCF_003293715.1_Massilia_sp__YMA4_6mer,Massilia,sp,Massilia_sp
GCF_003296175.1_Nitratireductor_sp__OM-1_6mer,Nitratireductor,sp,Nitratireductor_sp
GCF_003312355.2_Pectobacterium_peruviense_6mer,Pectobacterium,peruviense,Pectobacterium_peruviense
GCF_003312875.1_Amycolatopsis_albispora_6mer,Amycolatopsis,albispora,Amycolatopsis_albispora
GCF_003312915.1_Flavobacterium_fluviale_6mer,Flavobacterium,fluviale,Flavobacterium_fluviale
GCF_003314795.2_Sphingomonas_paucimobilis_6mer,Sphingomonas,paucimobilis,Sphingomonas_paucimobilis
GCF_003315775.1_Megasphaera_hexanoica_6mer,Megasphaera,hexanoica,Megasphaera_hexanoica
GCF_003323795.1_Acetobacter_sp__JWB_6mer,Acetobacter,sp,Acetobacter_sp
GCF_003323835.1_Raoultella_sp__X13_6mer,Raoultella,sp,Raoultella_sp
GCF_003324675.1_Paracoccus_suum_6mer,Paracoccus,suum,Paracoccus_suum
GCF_003325355.1_Runella_rosea_6mer,Runella,rosea,Runella_rosea
GCF_003325375.1_Streptomyces_globosus_6mer,Streptomyces,globosus,Streptomyces_globosus
GCF_003325455.1_Acidipropionibacterium_virtanenii_6mer,Acidipropionibacterium,virtanenii,Acidipropionibacterium_virtanenii
GCF_003325475.1_Chromobacterium_phragmitis_6mer,Chromobacterium,phragmitis,Chromobacterium_phragmitis
GCF_003325955.1_Aurantimicrobium_sp__MWH-Uga1_6mer,Aurantimicrobium,sp,Aurantimicrobium_sp
GCF_003330725.1_Acidisarcina_polymorpha_6mer,Acidisarcina,polymorpha,Acidisarcina_polymorpha
GCF_003330745.1_Paraburkholderia_caledonica_6mer,Paraburkholderia,caledonica,Paraburkholderia_caledonica
