cluster_id,genome_id,cluster_size
GCF_000317105.1_NC_019693.1_1155,GCF_000317105.1,92
GCF_000317105.1_NC_019693.1_1203,GCF_000317105.1,30
GCF_000317105.1_NC_019693.1_1213,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_1324,GCF_000317105.1,19
GCF_000317105.1_NC_019693.1_1370,GCF_000317105.1,108
GCF_000317105.1_NC_019693.1_1380,GCF_000317105.1,15
GCF_000317105.1_NC_019693.1_1414,GCF_000317105.1,16
GCF_000317105.1_NC_019693.1_1440,GCF_000317105.1,90
GCF_000317105.1_NC_019693.1_1484,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_1656,GCF_000317105.1,92
GCF_000317105.1_NC_019693.1_1667,GCF_000317105.1,11
GCF_000317105.1_NC_019693.1_1738,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_174,GCF_000317105.1,13
GCF_000317105.1_NC_019693.1_1769,GCF_000317105.1,46
GCF_000317105.1_NC_019693.1_1790,GCF_000317105.1,16
GCF_000317105.1_NC_019693.1_1829,GCF_000317105.1,19
GCF_000317105.1_NC_019693.1_1861,GCF_000317105.1,18
GCF_000317105.1_NC_019693.1_192,GCF_000317105.1,21
GCF_000317105.1_NC_019693.1_2096,GCF_000317105.1,99
GCF_000317105.1_NC_019693.1_2115,GCF_000317105.1,25
GCF_000317105.1_NC_019693.1_2155,GCF_000317105.1,24
GCF_000317105.1_NC_019693.1_2176,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_2179,GCF_000317105.1,95
GCF_000317105.1_NC_019693.1_2208,GCF_000317105.1,48
GCF_000317105.1_NC_019693.1_2236,GCF_000317105.1,38
GCF_000317105.1_NC_019693.1_2342,GCF_000317105.1,33
GCF_000317105.1_NC_019693.1_2383,GCF_000317105.1,89
GCF_000317105.1_NC_019693.1_2437,GCF_000317105.1,39
GCF_000317105.1_NC_019693.1_2552,GCF_000317105.1,36
GCF_000317105.1_NC_019693.1_257,GCF_000317105.1,15
GCF_000317105.1_NC_019693.1_2663,GCF_000317105.1,124
GCF_000317105.1_NC_019693.1_2685,GCF_000317105.1,111
GCF_000317105.1_NC_019693.1_2766,GCF_000317105.1,29
GCF_000317105.1_NC_019693.1_2768,GCF_000317105.1,19
GCF_000317105.1_NC_019693.1_278,GCF_000317105.1,90
GCF_000317105.1_NC_019693.1_2783,GCF_000317105.1,71
GCF_000317105.1_NC_019693.1_2842,GCF_000317105.1,14
GCF_000317105.1_NC_019693.1_2873,GCF_000317105.1,247
GCF_000317105.1_NC_019693.1_2920,GCF_000317105.1,58
GCF_000317105.1_NC_019693.1_2943,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_3046,GCF_000317105.1,46
GCF_000317105.1_NC_019693.1_3074,GCF_000317105.1,51
GCF_000317105.1_NC_019693.1_3076,GCF_000317105.1,18
GCF_000317105.1_NC_019693.1_3087,GCF_000317105.1,80
GCF_000317105.1_NC_019693.1_3163,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_3190,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_3219,GCF_000317105.1,14
GCF_000317105.1_NC_019693.1_3272,GCF_000317105.1,20
GCF_000317105.1_NC_019693.1_3329,GCF_000317105.1,14
GCF_000317105.1_NC_019693.1_3387,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_340,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_3543,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_356,GCF_000317105.1,14
GCF_000317105.1_NC_019693.1_3607,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_37,GCF_000317105.1,99
GCF_000317105.1_NC_019693.1_3807,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_3885,GCF_000317105.1,45
GCF_000317105.1_NC_019693.1_3890,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_3927,GCF_000317105.1,43
GCF_000317105.1_NC_019693.1_3955,GCF_000317105.1,13
GCF_000317105.1_NC_019693.1_4008,GCF_000317105.1,27
GCF_000317105.1_NC_019693.1_404,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_4088,GCF_000317105.1,13
GCF_000317105.1_NC_019693.1_4113,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_4143,GCF_000317105.1,20
GCF_000317105.1_NC_019693.1_4207,GCF_000317105.1,20
GCF_000317105.1_NC_019693.1_4302,GCF_000317105.1,112
GCF_000317105.1_NC_019693.1_4379,GCF_000317105.1,46
GCF_000317105.1_NC_019693.1_4411,GCF_000317105.1,40
GCF_000317105.1_NC_019693.1_4413,GCF_000317105.1,20
GCF_000317105.1_NC_019693.1_4432,GCF_000317105.1,14
GCF_000317105.1_NC_019693.1_4433,GCF_000317105.1,35
GCF_000317105.1_NC_019693.1_4600,GCF_000317105.1,98
GCF_000317105.1_NC_019693.1_4622,GCF_000317105.1,52
GCF_000317105.1_NC_019693.1_4676,GCF_000317105.1,19
GCF_000317105.1_NC_019693.1_4842,GCF_000317105.1,11
GCF_000317105.1_NC_019693.1_4943,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_504,GCF_000317105.1,47
GCF_000317105.1_NC_019693.1_5082,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_5123,GCF_000317105.1,120
GCF_000317105.1_NC_019693.1_5125,GCF_000317105.1,28
GCF_000317105.1_NC_019693.1_5142,GCF_000317105.1,26
GCF_000317105.1_NC_019693.1_5181,GCF_000317105.1,60
GCF_000317105.1_NC_019693.1_5228,GCF_000317105.1,64
GCF_000317105.1_NC_019693.1_5374,GCF_000317105.1,21
GCF_000317105.1_NC_019693.1_5407,GCF_000317105.1,15
GCF_000317105.1_NC_019693.1_5450,GCF_000317105.1,27
GCF_000317105.1_NC_019693.1_5457,GCF_000317105.1,79
GCF_000317105.1_NC_019693.1_5487,GCF_000317105.1,50
GCF_000317105.1_NC_019693.1_5499,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_5525,GCF_000317105.1,17
GCF_000317105.1_NC_019693.1_5541,GCF_000317105.1,65
GCF_000317105.1_NC_019693.1_5575,GCF_000317105.1,20
GCF_000317105.1_NC_019693.1_56,GCF_000317105.1,13
GCF_000317105.1_NC_019693.1_5699,GCF_000317105.1,25
GCF_000317105.1_NC_019693.1_5774,GCF_000317105.1,12
GCF_000317105.1_NC_019693.1_5855,GCF_000317105.1,22
GCF_000317105.1_NC_019693.1_594,GCF_000317105.1,146
GCF_000317105.1_NC_019693.1_646,GCF_000317105.1,61
GCF_000317105.1_NC_019693.1_696,GCF_000317105.1,47
GCF_000317105.1_NC_019693.1_7,GCF_000317105.1,27
GCF_000317105.1_NC_019693.1_71,GCF_000317105.1,10
GCF_000317105.1_NC_019693.1_91,GCF_000317105.1,37
GCF_000317105.1_NC_019693.1_929,GCF_000317105.1,74
GCF_000317105.1_NC_019693.1_936,GCF_000317105.1,24
GCF_000317105.1_NC_019693.1_956,GCF_000317105.1,10
GCF_000317105.1_NC_019694.1_37,GCF_000317105.1,17
GCF_000317125.1_NC_019695.1_1073,GCF_000317125.1,21
GCF_000317125.1_NC_019695.1_1235,GCF_000317125.1,33
GCF_000317125.1_NC_019695.1_1472,GCF_000317125.1,93
GCF_000317125.1_NC_019695.1_1534,GCF_000317125.1,25
GCF_000317125.1_NC_019695.1_1607,GCF_000317125.1,33
GCF_000317125.1_NC_019695.1_1614,GCF_000317125.1,95
GCF_000317125.1_NC_019695.1_1670,GCF_000317125.1,88
GCF_000317125.1_NC_019695.1_1701,GCF_000317125.1,119
GCF_000317125.1_NC_019695.1_1782,GCF_000317125.1,112
GCF_000317125.1_NC_019695.1_1857,GCF_000317125.1,105
GCF_000317125.1_NC_019695.1_1898,GCF_000317125.1,19
GCF_000317125.1_NC_019695.1_1942,GCF_000317125.1,202
GCF_000317125.1_NC_019695.1_1959,GCF_000317125.1,22
GCF_000317125.1_NC_019695.1_2014,GCF_000317125.1,14
GCF_000317125.1_NC_019695.1_2286,GCF_000317125.1,11
GCF_000317125.1_NC_019695.1_2388,GCF_000317125.1,11
GCF_000317125.1_NC_019695.1_2465,GCF_000317125.1,62
GCF_000317125.1_NC_019695.1_2577,GCF_000317125.1,29
GCF_000317125.1_NC_019695.1_272,GCF_000317125.1,31
GCF_000317125.1_NC_019695.1_2823,GCF_000317125.1,26
GCF_000317125.1_NC_019695.1_2854,GCF_000317125.1,11
GCF_000317125.1_NC_019695.1_2937,GCF_000317125.1,52
GCF_000317125.1_NC_019695.1_304,GCF_000317125.1,27
GCF_000317125.1_NC_019695.1_3114,GCF_000317125.1,22
GCF_000317125.1_NC_019695.1_314,GCF_000317125.1,31
GCF_000317125.1_NC_019695.1_3321,GCF_000317125.1,12
GCF_000317125.1_NC_019695.1_3594,GCF_000317125.1,24
GCF_000317125.1_NC_019695.1_3606,GCF_000317125.1,24
GCF_000317125.1_NC_019695.1_3708,GCF_000317125.1,81
GCF_000317125.1_NC_019695.1_3770,GCF_000317125.1,10
GCF_000317125.1_NC_019695.1_3784,GCF_000317125.1,72
GCF_000317125.1_NC_019695.1_3789,GCF_000317125.1,23
GCF_000317125.1_NC_019695.1_3812,GCF_000317125.1,26
GCF_000317125.1_NC_019695.1_3838,GCF_000317125.1,12
GCF_000317125.1_NC_019695.1_3851,GCF_000317125.1,24
GCF_000317125.1_NC_019695.1_3869,GCF_000317125.1,11
GCF_000317125.1_NC_019695.1_3912,GCF_000317125.1,23
GCF_000317125.1_NC_019695.1_40,GCF_000317125.1,25
GCF_000317125.1_NC_019695.1_4002,GCF_000317125.1,17
GCF_000317125.1_NC_019695.1_4050,GCF_000317125.1,19
GCF_000317125.1_NC_019695.1_4055,GCF_000317125.1,41
GCF_000317125.1_NC_019695.1_4081,GCF_000317125.1,74
GCF_000317125.1_NC_019695.1_416,GCF_000317125.1,54
GCF_000317125.1_NC_019695.1_4222,GCF_000317125.1,12
GCF_000317125.1_NC_019695.1_4386,GCF_000317125.1,58
GCF_000317125.1_NC_019695.1_441,GCF_000317125.1,29
GCF_000317125.1_NC_019695.1_4441,GCF_000317125.1,25
GCF_000317125.1_NC_019695.1_4452,GCF_000317125.1,30
GCF_000317125.1_NC_019695.1_4695,GCF_000317125.1,41
GCF_000317125.1_NC_019695.1_4718,GCF_000317125.1,21
GCF_000317125.1_NC_019695.1_4719,GCF_000317125.1,10
GCF_000317125.1_NC_019695.1_4833,GCF_000317125.1,83
GCF_000317125.1_NC_019695.1_4953,GCF_000317125.1,11
GCF_000317125.1_NC_019695.1_4967,GCF_000317125.1,18
GCF_000317125.1_NC_019695.1_4971,GCF_000317125.1,13
GCF_000317125.1_NC_019695.1_504,GCF_000317125.1,22
GCF_000317125.1_NC_019695.1_5090,GCF_000317125.1,32
GCF_000317125.1_NC_019695.1_5101,GCF_000317125.1,92
GCF_000317125.1_NC_019695.1_5210,GCF_000317125.1,27
GCF_000317125.1_NC_019695.1_5273,GCF_000317125.1,76
GCF_000317125.1_NC_019695.1_5352,GCF_000317125.1,55
GCF_000317125.1_NC_019695.1_5392,GCF_000317125.1,61
GCF_000317125.1_NC_019695.1_5562,GCF_000317125.1,37
GCF_000317125.1_NC_019695.1_5579,GCF_000317125.1,35
GCF_000317125.1_NC_019695.1_685,GCF_000317125.1,40
GCF_000317125.1_NC_019695.1_804,GCF_000317125.1,109
GCF_000317125.1_NC_019695.1_811,GCF_000317125.1,41
GCF_000317125.1_NC_019695.1_915,GCF_000317125.1,75
GCF_000317125.1_NC_019699.1_130,GCF_000317125.1,60
GCF_000317125.1_NC_019699.1_21,GCF_000317125.1,10
GCF_000317125.1_NC_019699.1_364,GCF_000317125.1,13
GCF_000317125.1_NC_019699.1_40,GCF_000317125.1,11
GCF_000317125.1_NC_019699.1_93,GCF_000317125.1,30
GCF_000317475.1_NC_019729.1_1050,GCF_000317475.1,28
GCF_000317475.1_NC_019729.1_1348,GCF_000317475.1,13
GCF_000317475.1_NC_019729.1_1376,GCF_000317475.1,61
GCF_000317475.1_NC_019729.1_1402,GCF_000317475.1,16
GCF_000317475.1_NC_019729.1_1421,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_1553,GCF_000317475.1,41
GCF_000317475.1_NC_019729.1_170,GCF_000317475.1,26
GCF_000317475.1_NC_019729.1_1765,GCF_000317475.1,90
GCF_000317475.1_NC_019729.1_1871,GCF_000317475.1,10
GCF_000317475.1_NC_019729.1_1932,GCF_000317475.1,16
GCF_000317475.1_NC_019729.1_2017,GCF_000317475.1,47
GCF_000317475.1_NC_019729.1_2089,GCF_000317475.1,20
GCF_000317475.1_NC_019729.1_2156,GCF_000317475.1,18
GCF_000317475.1_NC_019729.1_2167,GCF_000317475.1,95
GCF_000317475.1_NC_019729.1_224,GCF_000317475.1,47
GCF_000317475.1_NC_019729.1_227,GCF_000317475.1,39
GCF_000317475.1_NC_019729.1_2338,GCF_000317475.1,34
GCF_000317475.1_NC_019729.1_239,GCF_000317475.1,13
GCF_000317475.1_NC_019729.1_2549,GCF_000317475.1,30
GCF_000317475.1_NC_019729.1_2589,GCF_000317475.1,13
GCF_000317475.1_NC_019729.1_2662,GCF_000317475.1,101
GCF_000317475.1_NC_019729.1_2689,GCF_000317475.1,14
GCF_000317475.1_NC_019729.1_2742,GCF_000317475.1,19
GCF_000317475.1_NC_019729.1_2811,GCF_000317475.1,32
GCF_000317475.1_NC_019729.1_2858,GCF_000317475.1,14
GCF_000317475.1_NC_019729.1_2957,GCF_000317475.1,17
GCF_000317475.1_NC_019729.1_3008,GCF_000317475.1,104
GCF_000317475.1_NC_019729.1_3130,GCF_000317475.1,17
GCF_000317475.1_NC_019729.1_315,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_3203,GCF_000317475.1,58
GCF_000317475.1_NC_019729.1_323,GCF_000317475.1,14
GCF_000317475.1_NC_019729.1_3237,GCF_000317475.1,19
GCF_000317475.1_NC_019729.1_3407,GCF_000317475.1,12
GCF_000317475.1_NC_019729.1_3448,GCF_000317475.1,123
GCF_000317475.1_NC_019729.1_3530,GCF_000317475.1,12
GCF_000317475.1_NC_019729.1_3553,GCF_000317475.1,16
GCF_000317475.1_NC_019729.1_3586,GCF_000317475.1,10
GCF_000317475.1_NC_019729.1_365,GCF_000317475.1,107
GCF_000317475.1_NC_019729.1_3665,GCF_000317475.1,12
GCF_000317475.1_NC_019729.1_3754,GCF_000317475.1,43
GCF_000317475.1_NC_019729.1_3810,GCF_000317475.1,93
GCF_000317475.1_NC_019729.1_3811,GCF_000317475.1,94
GCF_000317475.1_NC_019729.1_3833,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_3877,GCF_000317475.1,56
GCF_000317475.1_NC_019729.1_4021,GCF_000317475.1,36
GCF_000317475.1_NC_019729.1_4047,GCF_000317475.1,17
GCF_000317475.1_NC_019729.1_413,GCF_000317475.1,25
GCF_000317475.1_NC_019729.1_418,GCF_000317475.1,22
GCF_000317475.1_NC_019729.1_4193,GCF_000317475.1,92
GCF_000317475.1_NC_019729.1_428,GCF_000317475.1,12
GCF_000317475.1_NC_019729.1_4337,GCF_000317475.1,39
GCF_000317475.1_NC_019729.1_4508,GCF_000317475.1,26
GCF_000317475.1_NC_019729.1_4519,GCF_000317475.1,31
GCF_000317475.1_NC_019729.1_459,GCF_000317475.1,41
GCF_000317475.1_NC_019729.1_4680,GCF_000317475.1,35
GCF_000317475.1_NC_019729.1_4760,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_4847,GCF_000317475.1,15
GCF_000317475.1_NC_019729.1_4878,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_4952,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_5058,GCF_000317475.1,13
GCF_000317475.1_NC_019729.1_5191,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_5295,GCF_000317475.1,12
GCF_000317475.1_NC_019729.1_5363,GCF_000317475.1,13
GCF_000317475.1_NC_019729.1_5439,GCF_000317475.1,14
GCF_000317475.1_NC_019729.1_5537,GCF_000317475.1,34
GCF_000317475.1_NC_019729.1_5542,GCF_000317475.1,139
GCF_000317475.1_NC_019729.1_5702,GCF_000317475.1,19
GCF_000317475.1_NC_019729.1_5708,GCF_000317475.1,23
GCF_000317475.1_NC_019729.1_5794,GCF_000317475.1,18
GCF_000317475.1_NC_019729.1_5882,GCF_000317475.1,36
GCF_000317475.1_NC_019729.1_5891,GCF_000317475.1,75
GCF_000317475.1_NC_019729.1_5951,GCF_000317475.1,68
GCF_000317475.1_NC_019729.1_5967,GCF_000317475.1,40
GCF_000317475.1_NC_019729.1_6029,GCF_000317475.1,21
GCF_000317475.1_NC_019729.1_6069,GCF_000317475.1,18
GCF_000317475.1_NC_019729.1_6109,GCF_000317475.1,34
GCF_000317475.1_NC_019729.1_6158,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_670,GCF_000317475.1,26
GCF_000317475.1_NC_019729.1_674,GCF_000317475.1,48
GCF_000317475.1_NC_019729.1_743,GCF_000317475.1,176
GCF_000317475.1_NC_019729.1_755,GCF_000317475.1,11
GCF_000317475.1_NC_019729.1_797,GCF_000317475.1,23
GCF_000317475.1_NC_019729.1_837,GCF_000317475.1,188
GCF_000317475.1_NC_019729.1_866,GCF_000317475.1,61
GCF_000317475.1_NC_019729.1_88,GCF_000317475.1,72
GCF_000317475.1_NC_019729.1_896,GCF_000317475.1,94
GCF_000317475.1_NC_019729.1_927,GCF_000317475.1,17
GCF_000317475.1_NC_019730.1_178,GCF_000317475.1,53
GCF_000317475.1_NC_019730.1_181,GCF_000317475.1,31
GCF_000317475.1_NC_019730.1_65,GCF_000317475.1,13
GCF_000317475.1_NC_019730.1_96,GCF_000317475.1,39
GCF_000317475.1_NC_019731.1_23,GCF_000317475.1,12
GCF_000317475.1_NC_019731.1_24,GCF_000317475.1,208
GCF_000317475.1_NC_019731.1_86,GCF_000317475.1,14
GCF_000317475.1_NC_019763.1_211,GCF_000317475.1,22
GCF_000317475.1_NC_019763.1_223,GCF_000317475.1,12
GCF_000317475.1_NC_019763.1_50,GCF_000317475.1,11
GCF_000317475.1_NC_019763.1_9,GCF_000317475.1,29
GCF_000317495.1_NC_019735.1_2,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_1050,GCF_000317495.1,102
GCF_000317495.1_NC_019753.1_1063,GCF_000317495.1,25
GCF_000317495.1_NC_019753.1_1144,GCF_000317495.1,83
GCF_000317495.1_NC_019753.1_126,GCF_000317495.1,42
GCF_000317495.1_NC_019753.1_1276,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_1334,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_1438,GCF_000317495.1,18
GCF_000317495.1_NC_019753.1_1576,GCF_000317495.1,207
GCF_000317495.1_NC_019753.1_1592,GCF_000317495.1,65
GCF_000317495.1_NC_019753.1_1607,GCF_000317495.1,100
GCF_000317495.1_NC_019753.1_1615,GCF_000317495.1,86
GCF_000317495.1_NC_019753.1_1684,GCF_000317495.1,103
GCF_000317495.1_NC_019753.1_1718,GCF_000317495.1,23
GCF_000317495.1_NC_019753.1_1761,GCF_000317495.1,95
GCF_000317495.1_NC_019753.1_1867,GCF_000317495.1,16
GCF_000317495.1_NC_019753.1_1875,GCF_000317495.1,19
GCF_000317495.1_NC_019753.1_1890,GCF_000317495.1,14
GCF_000317495.1_NC_019753.1_1897,GCF_000317495.1,21
GCF_000317495.1_NC_019753.1_1971,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_2002,GCF_000317495.1,11
GCF_000317495.1_NC_019753.1_2017,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_219,GCF_000317495.1,12
GCF_000317495.1_NC_019753.1_2233,GCF_000317495.1,75
GCF_000317495.1_NC_019753.1_2249,GCF_000317495.1,51
GCF_000317495.1_NC_019753.1_2300,GCF_000317495.1,142
GCF_000317495.1_NC_019753.1_2331,GCF_000317495.1,92
GCF_000317495.1_NC_019753.1_2419,GCF_000317495.1,38
GCF_000317495.1_NC_019753.1_2420,GCF_000317495.1,73
GCF_000317495.1_NC_019753.1_2448,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_2460,GCF_000317495.1,66
GCF_000317495.1_NC_019753.1_2467,GCF_000317495.1,30
GCF_000317495.1_NC_019753.1_2545,GCF_000317495.1,22
GCF_000317495.1_NC_019753.1_2574,GCF_000317495.1,11
GCF_000317495.1_NC_019753.1_2580,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_2588,GCF_000317495.1,117
GCF_000317495.1_NC_019753.1_2604,GCF_000317495.1,63
GCF_000317495.1_NC_019753.1_2800,GCF_000317495.1,58
GCF_000317495.1_NC_019753.1_2873,GCF_000317495.1,29
GCF_000317495.1_NC_019753.1_2875,GCF_000317495.1,80
GCF_000317495.1_NC_019753.1_3019,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_3045,GCF_000317495.1,11
GCF_000317495.1_NC_019753.1_3186,GCF_000317495.1,18
GCF_000317495.1_NC_019753.1_3210,GCF_000317495.1,11
GCF_000317495.1_NC_019753.1_3262,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_3285,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_33,GCF_000317495.1,23
GCF_000317495.1_NC_019753.1_3358,GCF_000317495.1,39
GCF_000317495.1_NC_019753.1_3391,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_3396,GCF_000317495.1,22
GCF_000317495.1_NC_019753.1_3513,GCF_000317495.1,15
GCF_000317495.1_NC_019753.1_3516,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_3518,GCF_000317495.1,13
GCF_000317495.1_NC_019753.1_3540,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_3573,GCF_000317495.1,67
GCF_000317495.1_NC_019753.1_3603,GCF_000317495.1,12
GCF_000317495.1_NC_019753.1_3615,GCF_000317495.1,25
GCF_000317495.1_NC_019753.1_3711,GCF_000317495.1,19
GCF_000317495.1_NC_019753.1_3783,GCF_000317495.1,30
GCF_000317495.1_NC_019753.1_3885,GCF_000317495.1,71
GCF_000317495.1_NC_019753.1_39,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_3905,GCF_000317495.1,15
GCF_000317495.1_NC_019753.1_3908,GCF_000317495.1,49
GCF_000317495.1_NC_019753.1_3918,GCF_000317495.1,110
GCF_000317495.1_NC_019753.1_4042,GCF_000317495.1,88
GCF_000317495.1_NC_019753.1_4068,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_4072,GCF_000317495.1,47
GCF_000317495.1_NC_019753.1_4124,GCF_000317495.1,12
GCF_000317495.1_NC_019753.1_4131,GCF_000317495.1,28
GCF_000317495.1_NC_019753.1_4149,GCF_000317495.1,72
GCF_000317495.1_NC_019753.1_421,GCF_000317495.1,15
GCF_000317495.1_NC_019753.1_4259,GCF_000317495.1,19
GCF_000317495.1_NC_019753.1_4346,GCF_000317495.1,32
GCF_000317495.1_NC_019753.1_4354,GCF_000317495.1,89
GCF_000317495.1_NC_019753.1_4370,GCF_000317495.1,47
GCF_000317495.1_NC_019753.1_4409,GCF_000317495.1,25
GCF_000317495.1_NC_019753.1_4415,GCF_000317495.1,38
GCF_000317495.1_NC_019753.1_4459,GCF_000317495.1,37
GCF_000317495.1_NC_019753.1_4464,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_4475,GCF_000317495.1,84
GCF_000317495.1_NC_019753.1_4537,GCF_000317495.1,15
GCF_000317495.1_NC_019753.1_4549,GCF_000317495.1,59
GCF_000317495.1_NC_019753.1_4556,GCF_000317495.1,16
GCF_000317495.1_NC_019753.1_4612,GCF_000317495.1,90
GCF_000317495.1_NC_019753.1_4647,GCF_000317495.1,19
GCF_000317495.1_NC_019753.1_471,GCF_000317495.1,50
GCF_000317495.1_NC_019753.1_49,GCF_000317495.1,36
GCF_000317495.1_NC_019753.1_588,GCF_000317495.1,36
GCF_000317495.1_NC_019753.1_63,GCF_000317495.1,19
GCF_000317495.1_NC_019753.1_827,GCF_000317495.1,10
GCF_000317495.1_NC_019753.1_829,GCF_000317495.1,72
GCF_000317495.1_NC_019753.1_839,GCF_000317495.1,27
GCF_000317495.1_NC_019753.1_869,GCF_000317495.1,21
GCF_000317495.1_NC_019753.1_878,GCF_000317495.1,63
GCF_000317495.1_NC_019754.1_37,GCF_000317495.1,13
GCF_000317515.1_NC_019738.1_1003,GCF_000317515.1,32
GCF_000317515.1_NC_019738.1_1016,GCF_000317515.1,84
GCF_000317515.1_NC_019738.1_102,GCF_000317515.1,40
GCF_000317515.1_NC_019738.1_1034,GCF_000317515.1,17
GCF_000317515.1_NC_019738.1_1043,GCF_000317515.1,23
GCF_000317515.1_NC_019738.1_1052,GCF_000317515.1,84
GCF_000317515.1_NC_019738.1_1094,GCF_000317515.1,12
GCF_000317515.1_NC_019738.1_1124,GCF_000317515.1,32
GCF_000317515.1_NC_019738.1_1167,GCF_000317515.1,11
GCF_000317515.1_NC_019738.1_1201,GCF_000317515.1,10
GCF_000317515.1_NC_019738.1_1231,GCF_000317515.1,21
GCF_000317515.1_NC_019738.1_1235,GCF_000317515.1,15
GCF_000317515.1_NC_019738.1_1238,GCF_000317515.1,25
GCF_000317515.1_NC_019738.1_1275,GCF_000317515.1,67
GCF_000317515.1_NC_019738.1_1294,GCF_000317515.1,19
GCF_000317515.1_NC_019738.1_1506,GCF_000317515.1,18
GCF_000317515.1_NC_019738.1_1522,GCF_000317515.1,100
GCF_000317515.1_NC_019738.1_1541,GCF_000317515.1,24
GCF_000317515.1_NC_019738.1_1588,GCF_000317515.1,24
GCF_000317515.1_NC_019738.1_1640,GCF_000317515.1,13
GCF_000317515.1_NC_019738.1_1668,GCF_000317515.1,15
GCF_000317515.1_NC_019738.1_1688,GCF_000317515.1,25
GCF_000317515.1_NC_019738.1_1768,GCF_000317515.1,61
GCF_000317515.1_NC_019738.1_1795,GCF_000317515.1,12
GCF_000317515.1_NC_019738.1_1815,GCF_000317515.1,58
GCF_000317515.1_NC_019738.1_1828,GCF_000317515.1,10
GCF_000317515.1_NC_019738.1_1928,GCF_000317515.1,83
GCF_000317515.1_NC_019738.1_1981,GCF_000317515.1,38
GCF_000317515.1_NC_019738.1_1993,GCF_000317515.1,33
GCF_000317515.1_NC_019738.1_2016,GCF_000317515.1,13
GCF_000317515.1_NC_019738.1_208,GCF_000317515.1,91
GCF_000317515.1_NC_019738.1_2092,GCF_000317515.1,12
GCF_000317515.1_NC_019738.1_2109,GCF_000317515.1,13
GCF_000317515.1_NC_019738.1_2138,GCF_000317515.1,39
GCF_000317515.1_NC_019738.1_2236,GCF_000317515.1,42
GCF_000317515.1_NC_019738.1_2260,GCF_000317515.1,111
GCF_000317515.1_NC_019738.1_231,GCF_000317515.1,51
GCF_000317515.1_NC_019738.1_2328,GCF_000317515.1,22
GCF_000317515.1_NC_019738.1_2375,GCF_000317515.1,95
GCF_000317515.1_NC_019738.1_2440,GCF_000317515.1,19
GCF_000317515.1_NC_019738.1_2490,GCF_000317515.1,13
GCF_000317515.1_NC_019738.1_25,GCF_000317515.1,41
GCF_000317515.1_NC_019738.1_2540,GCF_000317515.1,20
GCF_000317515.1_NC_019738.1_2564,GCF_000317515.1,18
GCF_000317515.1_NC_019738.1_2613,GCF_000317515.1,36
GCF_000317515.1_NC_019738.1_2660,GCF_000317515.1,46
GCF_000317515.1_NC_019738.1_2661,GCF_000317515.1,12
GCF_000317515.1_NC_019738.1_2761,GCF_000317515.1,48
GCF_000317515.1_NC_019738.1_2797,GCF_000317515.1,10
GCF_000317515.1_NC_019738.1_2820,GCF_000317515.1,11
GCF_000317515.1_NC_019738.1_2923,GCF_000317515.1,10
GCF_000317515.1_NC_019738.1_2951,GCF_000317515.1,95
GCF_000317515.1_NC_019738.1_298,GCF_000317515.1,15
